GNB,LR,PAC,Pct,RC,SGDC,LSVC,SVC,KNC,MLPC,DTC,ABC,BC,ETC,GBC,RFC,HGBC,XGBC,LGBMC,CBC
0.44198923559488784,0.5965974436021763,0.43973694204103786,0.5165123739433652,0.5531820888852015,0.5344508664313343,0.6006027666442245,0.7475412279414221,0.8306161778603526,0.8173945363600169,0.6869957155408455,0.6940877567385465,0.746416656401022,0.8099459601905264,0.8293270157566142,0.8000690409104179,0.8158841096337054,0.8342492457721588,0.8161099369042683,0.8186609225653051
0.09416500109167053,0.7134679791811064,0.6521190741724793,0.6412065775333348,0.6975257939510339,0.7119611725043306,0.7268382991353423,0.7588209420126139,0.8042675423074853,0.8014755173276288,0.7160978012094741,0.7318178773016374,0.7942882119124254,0.8275690357156312,0.8463965973249946,0.8345374809602255,0.8472995671142134,0.8450271866259056,0.8469584256527856,0.8412278038334463
0.6053149209245379,0.43977343602953717,0.4561249641285192,0.531699044582262,0.42517044127822656,0.4799094342348471,0.4305192129179543,0.7440447905880436,0.8255414014698311,0.8024608956163206,0.7024099136588482,0.7613860440690351,0.7662484517056679,0.8191001757484185,0.7967819591957613,0.8126167171054124,0.8111576871105249,0.8165743661192211,0.8287387616494644,0.817408433669363
0.44820172919492873,0.437255964164943,0.4520925103871436,0.4467915601476513,0.42641266230103314,0.4903302378992894,0.4289011405805927,0.754235814726732,0.8103485822309358,0.815044635020563,0.7164660454579199,0.7431522071197351,0.7954670485299205,0.8088298734359456,0.7754975986572448,0.8194802866321729,0.7985595008637552,0.8045710918289736,0.7951960651614138,0.8329085428372845
0.30565705760077533,0.5396545562071706,0.5445436322125001,0.45776124847357147,0.49068570248824145,0.5334744577520255,0.5180054336164069,0.7284804544628884,0.7056181602114616,0.7386520684266096,0.5169583335877415,0.5122627399100058,0.6162946588090557,0.534675533393284,0.6701401864919878,0.6142290597750143,0.704658703160929,0.7044353270872052,0.6991748751926566,0.737915542592463
0.5715540019260547,0.702269493277757,0.685941234407922,0.6982855523368704,0.6682549249475175,0.6992141158523875,0.7149795362664263,0.7848548523423455,0.8084056942094355,0.813181484173224,0.6313382412326304,0.6303702526942615,0.7352870877009741,0.7832237792321762,0.7784879353677424,0.7973551071466299,0.8154527134387847,0.8118775638024873,0.821213936833965,0.8262686680556273
0.2940647069085805,0.5503721130159264,0.5511756187537463,0.5031347740348979,0.5022686768172759,0.544260599727035,0.5376685636582595,0.7053536312513438,0.6776804111329842,0.71445699324034,0.46966435930773376,0.4601949951707202,0.5642230256474569,0.4940411189009428,0.6412711333970632,0.5397350195954788,0.6900480026110931,0.6942188259766641,0.6842951944588559,0.7214387062291328
0.2629510253456379,0.7027745290807043,0.6829429133962791,0.620116321832206,0.6699481222517399,0.6891341634206029,0.7203702492077768,0.7372616423607175,0.7360029625671363,0.8090503598091691,0.6339191467974014,0.6321055445929714,0.7307077320042468,0.7220301918341676,0.7689809183800993,0.7769505759325529,0.8132209992199306,0.8110033887534271,0.8045253233282441,0.8159934798542778
0.6176102312172366,0.45471851614316855,0.46505696217462866,0.500578282567087,0.4376443013633398,0.4881462519580506,0.4446407809208883,0.7476741923250014,0.8290198298636308,0.7962435832840882,0.683539020389066,0.6849898927536293,0.7614979773451044,0.8124497869549158,0.7947504605588823,0.8154363457573744,0.8131991543898519,0.8184704467172089,0.8061349044084883,0.8072795131868904
0.2803236339966817,0.4557738143936588,0.4328598958441486,0.4720673531283336,0.4293771873192931,0.5173659780556924,0.4473910572401819,0.7343411007427718,0.7875420013333978,0.8153851563346154,0.6811047040996646,0.6901095759056975,0.7757864247442355,0.7998373819238694,0.7838108875866865,0.815889798834651,0.798261884372815,0.7961639331737598,0.7952963873140727,0.8204036719327769
0.3770742332659031,0.5886727289002969,0.5022001991093205,0.4670831654858594,0.5476181918512357,0.560517576368567,0.5864400578808632,0.7435229851547146,0.8326472022208172,0.810825314117337,0.6887545349018627,0.6844594733784025,0.7718271413491073,0.7752199774655142,0.798929700988686,0.8049131774117905,0.8214271622734036,0.8160535935872449,0.8255495245153314,0.8297877624443024
0.6273195955940544,0.7133718920731631,0.6039578996453021,0.6495412423697138,0.6964408941323111,0.7315308270913277,0.7209903453351432,0.766255111454718,0.8141743646175522,0.7989584636684326,0.6542093483860603,0.6553042644969111,0.7383152998444855,0.7895092208518991,0.8072411098868907,0.8143162574138223,0.8233911963834086,0.8150964295135315,0.82081504819458,0.8359398272267362
0.37538618558638,0.5894092442274004,0.4904252121239749,0.5254389687101655,0.5601639689402155,0.5338485527916685,0.5908038091736177,0.7475412279414221,0.8306161778603526,0.8139115152790896,0.6625153511551968,0.6677304909339147,0.7627329461647246,0.7475054319850186,0.7952038670294999,0.7960250699604169,0.8218187513729972,0.8211537419853788,0.8265143959334522,0.8203160048304218
0.4661362564917147,0.7156634190107972,0.6488578292992031,0.6543426880994623,0.6973985275176139,0.7220580597258814,0.7257136841405617,0.7626781211314201,0.8042675423074853,0.8052104278990929,0.6505492600938338,0.6352336145753406,0.7756220938133833,0.7937211802640899,0.8001089942312619,0.8174515051320356,0.8183361171388246,0.8025618475026269,0.8217915776221074,0.8307745101771693
0.5949661748863228,0.45753359824916634,0.481705173739164,0.453028641663392,0.44078451432445837,0.4604664149829985,0.45066883988754863,0.7464154468001881,0.8371949302926492,0.7842618041188405,0.7302006230149408,0.7319699785556674,0.8248753384389016,0.8457402093977432,0.8375454418234725,0.8495783425739543,0.8420510247830787,0.8403593714352876,0.838754524225231,0.8370363842714806
0.1574503083748187,0.45721335014085945,0.4694374380049814,0.44475985399414847,0.4391898323567342,0.4727587953268213,0.4485220160327061,0.773370646744436,0.8198314444158685,0.7882493440609026,0.7290994505974332,0.7319699785556674,0.8194831301755472,0.8500047743268023,0.8387136473916015,0.8427545721789496,0.8353739365125236,0.8403265364325542,0.8375289924838103,0.842215359339551
0.5120528329188428,0.6199524407095972,0.5686919742821395,0.493831669653205,0.5846610398894666,0.6216560706690936,0.6365864856511907,0.8070637187411824,0.8033170664415956,0.7906679938821065,0.6870369749991527,0.6819205320243088,0.7509162516019137,0.8027331757932054,0.801994842420576,0.7940659164464732,0.8432596985085731,0.8344701356530289,0.8371365735714823,0.8562299716385547
0.45268593352367087,0.7382457451790908,0.7287268394771408,0.6926134212526098,0.708635865949394,0.7519550504221799,0.7653531850878188,0.8153330333791333,0.7922536827630419,0.8317241722846477,0.7178310082898669,0.7238766796708828,0.8066965514283643,0.8382141459206893,0.8346965322546714,0.83430853496432,0.836891149250838,0.8471876784176469,0.8399443110870606,0.8513481118901729
0.5143072480897114,0.6265191445830302,0.5491418257989757,0.5450098538528555,0.6022572042298673,0.6485871447766052,0.6450548312545242,0.7840127842349179,0.7890195024324828,0.7711303484770958,0.6653134781281645,0.6753453300829787,0.7576508611147211,0.8062283788969763,0.8116951228511423,0.7933012079038705,0.8421926867736603,0.8461324482206939,0.8422515821248419,0.8503334896637884
0.45494689201312405,0.7459913103858095,0.7240323927168889,0.6919256754549576,0.7115272094234311,0.7535527261226304,0.7673323227650142,0.8011626645357494,0.7727854936073866,0.811520902952039,0.6999160449055054,0.7036392900037384,0.806878412234111,0.8401350522624234,0.8446293356093596,0.8392399116772189,0.843561748103383,0.8484008602075613,0.8500284021215812,0.8585196397326859
0.601996219242403,0.47221155365170614,0.47908098938772364,0.48218667761034123,0.4553809814498173,0.49435990878713726,0.4716377937781,0.7489903929458492,0.8357139140259683,0.7986707497363943,0.743464490228512,0.741155220073719,0.8197375203679709,0.8371863532863325,0.8446639592564269,0.8503904794632032,0.8500782511278687,0.8490929146472139,0.8377636686611032,0.8353798830421142
0.2267656161241421,0.49406024289270795,0.45311927112748784,0.5215613482413233,0.44814201118292435,0.4660876710425048,0.48307668747989063,0.770611247491027,0.8144972035697609,0.7800818113456842,0.7378305840756549,0.73848920166217,0.8294603522444631,0.841402620708242,0.838598571586155,0.8508322671451782,0.840711094477031,0.8479195523051108,0.8462837087206747,0.8416997723237172
0.6070761053529223,0.672137581880455,0.49335267297728663,0.4774958787332438,0.6396563864037518,0.5931253220361766,0.6986353055777913,0.7467223253401782,0.8391933257460629,0.8325488100221136,0.7048009405093573,0.7055062342000944,0.7900431047609028,0.8135501515507373,0.8461986929715494,0.827283451575147,0.8466015902311348,0.8473254793031494,0.851616514343579,0.8638690269564451
0.4692933739953793,0.7396409720101131,0.6784260730950006,0.6532550038889204,0.7471408029622791,0.7479500954858469,0.7604754306132634,0.7818532740294377,0.8178664415227793,0.7923973980532313,0.7428521314078421,0.7189334702886371,0.8136190985609308,0.8420454623703272,0.8293127951231481,0.8373079512982368,0.8359643438972763,0.8454885422863095,0.8335407121347528,0.8535752105041271
0.616329497879088,0.6691979167520207,0.5348208052401164,0.5119825598994499,0.6456679678984043,0.5321650371895623,0.7068780065884995,0.7489903929458492,0.8373117015758315,0.8236604283175513,0.7012423577081506,0.7065267214629548,0.7897665732481065,0.815825473930665,0.8468918391785378,0.8298225260437908,0.8528242309288168,0.8487598337384018,0.85987994078268,0.8521590552042861
0.4620114267336538,0.7423950052808865,0.6574383247470831,0.7443497021472749,0.7470856516139215,0.7637233346754186,0.7684987551034232,0.7832048343573167,0.8121235519644974,0.7917390288857042,0.7284065847677366,0.7130481773157112,0.8079898383968156,0.8335050864829485,0.8496023154941172,0.8440190102939722,0.8329132589516173,0.8506461590488693,0.8384404699193861,0.8523746533227924
0.6196340063798135,0.45667102262538367,0.47624242421531554,0.4749249779980885,0.44381034687902676,0.47282132293280227,0.4444421439943464,0.7464154468001881,0.8371949302926492,0.7887999335217118,0.6882530840419382,0.7054089863654395,0.7549366602638465,0.8287851350948479,0.8111461415001889,0.8252733263767551,0.8387120596244987,0.8360198017598689,0.8342950213651369,0.8305506161338776
0.6773170741595563,0.45721335014085945,0.4695429085630556,0.44475985399414847,0.4391898323567342,0.4727587953268213,0.4485220160327061,0.773370646744436,0.8198314444158685,0.7853990643343558,0.6937139067871654,0.6773802404760765,0.7916446519163515,0.8103049059487754,0.7806688708116364,0.8224425393211,0.7947680096681993,0.7914710724499755,0.7968345318432922,0.8322804241024935
0.3953792421311056,0.6205779278768689,0.5273035489274639,0.5319067250817175,0.5846584914289186,0.6059409148346652,0.6371849389983011,0.8043640068135129,0.8041666163183889,0.7830029613837414,0.5557232970238507,0.5602284213502589,0.7046514928422901,0.6311678748739576,0.7390443622087999,0.7134551546360383,0.7802844786397835,0.7774421335828895,0.7635797072147346,0.8092456560538193
0.6202728044290517,0.7369990251556144,0.6989333197797597,0.7083621777702288,0.7095275712799852,0.741904801676526,0.7645894435382896,0.8164612436953078,0.7922536827630419,0.8312983158397602,0.6554756090163029,0.6651068757947446,0.757569882613338,0.8282599681271849,0.8077636509132793,0.8373973583892831,0.8497023491737387,0.8351194582416116,0.8461659590326331,0.8433946625217957
0.42885121641117463,0.6257662935094838,0.5739970153099281,0.5968019421998949,0.6022572042298673,0.6397188474333316,0.6450548312545242,0.7983613623330305,0.7890195024324828,0.7814045998177307,0.5454743431963095,0.5292002670047364,0.6636431581828116,0.6007223364326955,0.7392101188690259,0.6957938925038262,0.7781688826909234,0.7629361813674702,0.7622908203081787,0.792759217509966
0.6097462209020977,0.7446371535336296,0.7233157229471379,0.68159241814006,0.7106057377242385,0.7682799526729873,0.7648463583203721,0.8021899527109265,0.7720173938823455,0.8085941344329436,0.6695332436908613,0.660764656697955,0.7663358674273547,0.810550524750687,0.7942795460222762,0.8264035311502048,0.838006406392487,0.8324038554376872,0.8277356835644432,0.8414481900088204
0.629340133543163,0.4680489256378575,0.46406587768319374,0.49983734058639673,0.4512303150008957,0.47849422317288537,0.46214299688311916,0.7489903929458492,0.8357139140259683,0.780492894400309,0.7173793124203922,0.7063862589656896,0.7510655324516697,0.8227916066421678,0.8129430360266905,0.8405376825909686,0.8276830620640839,0.8275728175391207,0.8319105660868131,0.8244633664779137
0.3530973209352385,0.4933036173612166,0.5072319523941475,0.536280346034327,0.44814201118292435,0.4967589938541368,0.48318489103582346,0.7715122335617313,0.8144972035697609,0.768159579467242,0.6823286575982143,0.679982108373646,0.7907060139674321,0.8095366226018834,0.770537055020409,0.8074869912645596,0.8013113245526273,0.782255237340954,0.7934707688734336,0.8296204827557407
0.6235176721547719,0.6748157666933888,0.47136601004643075,0.5182611400331947,0.636210049561179,0.5691076855927023,0.6869625897383349,0.7467223253401782,0.8398218820288018,0.817455833051,0.6636215248266149,0.6494472306960235,0.760706571787101,0.7970080258471254,0.8240768052319506,0.8259403391029639,0.842452812666488,0.8389456416580134,0.8381707690712362,0.8489783871411927
0.6525135304768844,0.7405554757772901,0.6776185532372782,0.6919060378760209,0.7451040630049154,0.7394427105542317,0.7608882679363784,0.7826030856233686,0.8178664415227793,0.7884407899970137,0.6753047979122803,0.7025763914010307,0.728322925085993,0.8326700511766868,0.814038486491278,0.8235435451223816,0.8386931022979768,0.8348044915000187,0.8334207877770129,0.8409207922968166
0.6314519307266173,0.6668843024569443,0.5330531958045253,0.5497197475194346,0.6441104575518638,0.5270420263166447,0.6897225310330409,0.7500415019859219,0.8373117015758315,0.8139139548664109,0.6588014540867205,0.6626168724928956,0.7898255805206155,0.7859934704543624,0.8122176617478714,0.8194312072930332,0.8335600596662955,0.8440989366599945,0.8449142563831373,0.8454644217030315
0.6516220772480084,0.7440244699862358,0.6852045342930735,0.7074154266254268,0.7430650580118889,0.7520633787103463,0.769529819905359,0.7859559272815959,0.8121235519644974,0.7901947114034851,0.683416739623675,0.6832653277870175,0.7679879694390899,0.8278025847969103,0.8061071281921255,0.8335528676330906,0.8342996476337045,0.8284029179116551,0.828926869586321,0.8493292371603085
0.6089842747043802,0.4651840765091143,0.47890832034161196,0.5108392208417651,0.44096072509397366,0.4778938319581548,0.44866208985547035,0.7580571923825303,0.8509894924225537,0.804014447788312,0.728310162308678,0.7676475795553791,0.8073852913042583,0.8547985264022325,0.8377356754274854,0.843642754060937,0.8364769029407487,0.8189842730774209,0.832176978186098,0.83322541231215
0.18273876315329773,0.4625978246229638,0.4635540667266673,0.3917316294278159,0.44096072509397366,0.4390069606084687,0.44866208985547035,0.7872740878635313,0.8256136865157409,0.7782393942697975,0.728310162308678,0.7623466933608565,0.8073852913042583,0.8531379646188282,0.8356751234178784,0.8459873543367866,0.8373914982908895,0.8212721077355886,0.8350705025995617,0.8375078389735697
0.4997676421943293,0.6090418751806435,0.5995990594355101,0.5341251724145145,0.5723232192856433,0.5910678985090378,0.6052576869502013,0.784425221752722,0.7850953761618833,0.7727218398480669,0.6703213696976256,0.6612290486495098,0.7486427344157588,0.7905387013934921,0.8140636784366502,0.7922397715114448,0.8397403656198936,0.820404662352009,0.8315180081547286,0.8265903422845916
0.43312907626637076,0.7316872165853411,0.7342879538438974,0.5927144032116665,0.7111336430028793,0.7566614054442715,0.7643827076215347,0.7991459250208236,0.7881740979865105,0.8236821375787265,0.7448708740550584,0.7513502106422836,0.7907767717612776,0.8258879779052307,0.8175451117531494,0.830719021251887,0.8453400877014196,0.8422545999507024,0.8446296199797085,0.8346221607775536
0.5044197077804329,0.6158667898746369,0.5455198197304362,0.46086844993770937,0.5773142091247969,0.6075713008445883,0.6259417434040486,0.7636717349713792,0.7647323318231861,0.7690363132112136,0.6609506779753143,0.6489433675807166,0.7498293746720058,0.7877678145018417,0.8086783177639052,0.7914573287705088,0.8338676296994696,0.8225060855434706,0.8230565842483685,0.8338189176135528
0.4335678056541012,0.7350161040774272,0.6972523034650735,0.7012315595157238,0.7156333460934773,0.7611008700111976,0.7647301492671668,0.790612840718092,0.7506960785808012,0.7970945811418212,0.7375625933672738,0.7276533315450481,0.8025387423556407,0.8382264680593958,0.8310113164369781,0.83686837454156,0.8419697133955945,0.8378530894626862,0.8515951626952956,0.8380941541569868
0.5761398967249625,0.4728523552314129,0.45715243710729814,0.4913351415067396,0.4519054234016233,0.48587789485923455,0.4603846713137145,0.7562476792199949,0.8507995541796679,0.8058568378591584,0.7481481503548796,0.7356184271718802,0.8055627358788021,0.8366493645635522,0.8406881431290902,0.845754538331946,0.8422078489617537,0.8292195414835902,0.8471604596050679,0.8429110428843745
0.24235578818442707,0.4835579118983076,0.46456915869839427,0.48540812139145034,0.4460725702270629,0.5161844081490298,0.4660706173199288,0.7798714256555836,0.8051537777606932,0.7967702516579975,0.7763297131624542,0.7727006797069709,0.8270602561831298,0.8439243451089725,0.8383242993587547,0.8399459412736531,0.8319319201157577,0.8420945077038412,0.8369532418696601,0.8407141688275871
0.5990614933151105,0.6650527052696958,0.4878400706545073,0.5550989822718491,0.621134353292054,0.5471140347946358,0.679781110208185,0.757287442115285,0.8519896621040819,0.8225583799202284,0.6984560340642004,0.7073053922588848,0.7777286970670889,0.8139611619117005,0.8490342128337065,0.813800024415765,0.8468435176806021,0.8514687039461363,0.8399123745911626,0.8394962970317209
0.4451178510241612,0.7362409899944107,0.6821758234162112,0.7167780519347999,0.7287516114942557,0.7460538515160937,0.7604788349156657,0.7870567754916048,0.8124796514547665,0.78374801107133,0.7090590153780324,0.7129288627229035,0.8072483480231024,0.8323647018298117,0.8281991531138858,0.8355012928247606,0.842310955282185,0.8526262306361384,0.8467892065158567,0.8413445293348276
0.5968116062971428,0.6599583001793473,0.4970317618199026,0.5534873066374858,0.6211809240180722,0.5210731324167232,0.681570021284625,0.7581894035419747,0.8519465537289138,0.8356558549598826,0.7003902127757569,0.6961194915312996,0.7837348949573001,0.811684618016431,0.8511781118015914,0.8104747005264564,0.8432621858714184,0.8396090295822214,0.8317523845507918,0.8409022186418865
0.43716258996603413,0.7395288541171255,0.6547133525779427,0.733400961332217,0.7306717360568648,0.7645866247546633,0.7663031371566748,0.7817609331602706,0.8035244338043152,0.784709121451071,0.7124664614413316,0.7267993562723845,0.7911708406249335,0.839236241769356,0.833252990213885,0.82816639308081,0.8388424533228176,0.8544529101311072,0.8476871462360401,0.8452913459936588
0.6257124737341768,0.4616759149828129,0.4782562879543362,0.4186936260586376,0.44096072509397366,0.450080070330809,0.44444777384099093,0.7580571923825303,0.8509894924225537,0.7867574665140395,0.677574711756911,0.7511673545618125,0.7783727325766909,0.8388675018300809,0.8085420469919329,0.8211031282163043,0.8348595928462518,0.8325069343547017,0.8332174881489469,0.8396696854530955
0.6644772550209862,0.4625978246229638,0.4635540667266673,0.3917316294278159,0.44096072509397366,0.4390069606084687,0.44866208985547035,0.7872740878635313,0.8256136865157409,0.7677724385661502,0.7178254665311559,0.7932302356964929,0.8298022491342398,0.8183832550997621,0.7568669192230796,0.818000890597377,0.8010018649483887,0.7912188103893055,0.8050937503133161,0.8437051924510971
0.29524279882290017,0.6090418751806435,0.6318818378478884,0.5302836462029491,0.5717060104126788,0.5783879497275052,0.6052576869502013,0.78916170446833,0.7841648499052978,0.764024436614686,0.5473089521123771,0.5376262896424785,0.6727731569811098,0.6028858677843859,0.7382451918127183,0.7005662933981563,0.7491039862857107,0.7709183934863173,0.7605302771783116,0.7923022186634392
0.6291790153521362,0.7309633157888566,0.7202572188408873,0.7142553530596399,0.7103163385135562,0.7574112516023228,0.7631790622120487,0.800245634854692,0.7881740979865105,0.8194163458196363,0.6718828168690931,0.6767300037606628,0.7513631212077215,0.7961674205618732,0.8026578595422014,0.8181061370385007,0.8325233064378366,0.8310317227912355,0.8359992279484647,0.8292722771374788
0.3176540539443335,0.6161174368881014,0.5864543089431183,0.543815598223959,0.5773142091247969,0.5750970448755492,0.6259417434040486,0.7781514680759993,0.765215162162774,0.7654573198981272,0.5469559754471913,0.5312931146245076,0.6391325418721157,0.5752779486486208,0.7283969983044953,0.6767232393013549,0.7535589299665388,0.7567864873362963,0.7394216963274475,0.7831257008929797
0.6118956031380133,0.7363431898317574,0.7115953248803177,0.6666600670873125,0.7149211555482673,0.7637278104813967,0.7647301492671668,0.7985955067382031,0.7506960785808012,0.8009194346667593,0.6396457957951788,0.6404636197174743,0.7596252251943137,0.7903777481518693,0.8028009685368535,0.812086244208384,0.8358364519171188,0.8349660162555919,0.8380553936064122,0.8350600254038246
0.6448951813293496,0.46842880351960225,0.4717736647669283,0.46718951800775593,0.44817462009053016,0.47415551852406734,0.4512134900555354,0.7562476792199949,0.8489441192491112,0.7719632060937933,0.6886368472299548,0.6989886328152173,0.7847403994459806,0.8395849968460304,0.8115988450518383,0.8340124985333406,0.8371337223846936,0.8266264019881301,0.8265136370042478,0.8345340087539647
0.36790563069853194,0.4842493908813413,0.45502644708517365,0.4721644880456499,0.4460725702270629,0.4993274524816012,0.4660706173199288,0.7815158684171354,0.8051537777606932,0.7866939330171616,0.6821711981063213,0.687878641671876,0.8123031020154731,0.8168180317672127,0.7773594162435179,0.8211980338378982,0.8040686278131397,0.7965202707519121,0.8131150033526708,0.8414567228962355
0.4742169415445472,0.6715281941891508,0.49574394966285973,0.4894262607278419,0.6108438058664024,0.5433357600878056,0.6854574176197719,0.757287442115285,0.8519896621040819,0.8159180239900335,0.652561579574038,0.6545954421144108,0.7596332280399367,0.7911368940969941,0.8148776925615465,0.824476403645663,0.8443723392385469,0.8482223501524235,0.842321880016542,0.8462792939016629
0.6646330305903301,0.7359833413966181,0.6786068177221861,0.6311383094127881,0.730991253970201,0.7669991789568028,0.7572917894627383,0.7870567754916048,0.8124796514547665,0.7902347508827428,0.6565360936354301,0.6544409010672825,0.7436511519137289,0.8226763077720175,0.8150323861143666,0.8226290776653169,0.8328102625715581,0.8294632485228156,0.8199142691388511,0.8323259446492657
0.47374970959902396,0.6529523442780432,0.5266132183653868,0.5298599298350218,0.614497822240079,0.5735340794116877,0.6790589161471628,0.7583109817664874,0.8519465537289138,0.8120448513138141,0.6749692273310001,0.6969696245139435,0.7683674343169955,0.7733878534757601,0.8101628443381597,0.8283127538199068,0.8368957583524548,0.8225707354248601,0.8320758897033974,0.8439393128502362
0.665996371211992,0.7404711186058688,0.6470527141721779,0.6823251079709948,0.7299818781938988,0.7404168496047419,0.7699849178985907,0.7833480047192865,0.8035244338043152,0.7873464709960114,0.658414997325778,0.6589627115959705,0.7645465397301817,0.8206874035338064,0.8076658010201139,0.826861332855062,0.8318055853989201,0.8189286115453016,0.8332888952000165,0.8425368613306954
